name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Marseille,2022-10-23T13:00:00,27.3,27.7,16.1,50.54,0,0,,0,0,32.9,16.7,93,1017.3,80,15.1,330,1.2,3,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T14:00:00,27.8,28.1,16.2,49.31,0,0,,0,0,32.8,16.8,120,1016.5,83.4,19,332,1.2,3,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T15:00:00,28.3,28.5,15.9,47.07,0,0,,0,0,35.4,22.5,146,1015.5,97.1,15.9,213,0.8,2,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T16:00:00,27.4,28,16.7,51.93,0,0,,0,0,39.3,20.9,142,1015.4,99.4,17,221,0.8,2,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T17:00:00,25.8,25.8,16.8,57.62,0,0,,0,0,47.7,28.6,137,1015.4,100,18.3,148,0.5,1,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T18:00:00,25,25,16.3,58.33,0,0,,0,0,42,25.2,139,1015.4,93.4,15.8,37,0.1,0,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T19:00:00,24.6,24.6,16.8,62.03,0,0,,0,0,44.1,27.2,108,1015.5,100,26.1,11,0,0,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T20:00:00,23.9,23.9,16,61.48,0,0,,0,0,40.9,20.8,110,1016.3,100,26,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T21:00:00,22.8,22.8,16.1,65.8,0,0,,0,0,35.7,19.9,107,1016.3,92,18.6,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T22:00:00,22.8,22.8,16.1,65.96,0,0,,0,0,30.3,16.4,100,1016.2,99.6,18,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-23T23:00:00,23.5,23.5,15.8,62.3,0,0,,0,0,42.3,25.7,101,1015.6,90.1,26.1,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T00:00:00,22.9,22.9,15.9,64.75,0,0,,0,0,34.5,15.8,85,1016.4,93.5,30.4,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T01:00:00,22.8,22.8,16.1,65.91,0,0,,0,0,31.4,16.8,109,1016.1,100,25.4,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T02:00:00,22.5,22.5,16.2,67.6,0,0,,0,0,37.9,18.6,104,1015.6,80,22,,,,,Partially cloudy,partly-cloudy-night,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T03:00:00,22.6,22.6,16.1,66.53,0,0,,0,0,32.9,22.9,102,1015.4,92.3,27.9,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T04:00:00,22.5,22.5,16.2,67.25,0,0,,0,0,33.2,18,118,1015.4,96.8,21.9,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T05:00:00,22.3,22.3,16.9,71.49,0,0,,0,0,32.2,14.7,100,1015.3,92.7,21.8,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T06:00:00,22.2,22.2,16.9,72.17,0,0,,0,0,32,18.7,118,1015.2,100,20.1,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T07:00:00,21.7,21.7,17.1,75.03,0,0,,0,0,33.1,19.7,105,1015.5,91.7,15.6,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T08:00:00,21.7,21.7,17.7,78.08,0,0,,0,0,30.8,15.9,102,1016.1,98.8,15.1,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T09:00:00,21.9,21.9,17.7,77.3,0,0,,0,0,31.9,20.2,88,1016.3,99.7,14.6,28,0.1,0,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T10:00:00,22.7,22.7,17.9,74.73,0,0,,0,0,31.9,13.1,89,1017,100,17.4,95,0.3,1,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T11:00:00,23.9,23.9,18.9,73.55,0,0,,0,0,31.9,20.6,136,1017.1,90.5,14.6,287,1,3,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T12:00:00,24,24,18.8,72.46,0,0,,0,0,37.8,26.1,133,1017,89.2,15,248,0.9,2,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T13:00:00,25.1,25.1,18.9,68.34,0,0,,0,0,40.3,23.5,141,1017.2,91.8,15.2,645,2.3,6,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T14:00:00,24.1,24.1,18.7,71.92,0,0,,0,0,39.8,25,149,1016.5,99.1,15,192,0.7,2,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T15:00:00,24.7,24.7,18.7,69.06,0,0,,0,0,36.9,22.4,142,1016.2,89.1,14.5,214,0.8,2,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T16:00:00,24.6,24.6,18.1,67.02,0,0,,0,0,37.1,24.1,141,1015.3,75.7,13.8,192,0.7,2,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T17:00:00,24,24,17.8,67.95,0,0,,0,0,34.8,18,151,1015.4,100,15.9,123,0.4,1,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T18:00:00,23,23,18.2,74.23,0,0,,0,0,32.3,11.8,167,1016,93.8,15.3,25,0.1,0,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T19:00:00,22.1,22.1,18.8,81.51,0,0,,0,0,25.2,15.4,150,1016.1,100,14.7,16,0.1,0,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T20:00:00,21.9,21.9,18.7,81.96,0,0,,0,0,23.5,14.8,139,1016.3,100,14.6,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T21:00:00,21.7,21.7,17.9,79.32,0,0,,0,0,21.5,14.1,105,1016.5,99.6,18.4,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T22:00:00,21.4,21.4,17.8,80.27,0,0,,0,0,18.2,4.9,121,1016.6,100,14.5,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-24T23:00:00,20.7,20.7,17.9,83.9,0,0,,0,0,8,0.5,6,1017.2,100,14.3,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T00:00:00,20.4,20.4,17.6,84.03,0,0,,0,0,10.2,5,37,1017.3,92.1,14.2,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T01:00:00,19.7,19.7,17.6,87.92,0,0,,0,0,11.1,7.4,11,1017.5,100,13.8,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T02:00:00,19.6,19.6,17.5,87.57,0,0,,0,0,11.2,3.8,82,1018.1,100,13.9,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T03:00:00,18.6,18.6,16.7,88.57,0,0,,0,0,10.8,5.3,279,1017.6,100,13.5,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T04:00:00,17.8,17.8,16,89.13,0,0,,0,0,10,1.4,6,1017.4,100,13.3,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T05:00:00,16.9,16.9,15.3,90.67,0,0,,0,0,10.6,6.7,98,1017.3,100,12.2,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T06:00:00,16.1,16.1,15,93.65,0,0,,0,0,11.5,8.4,109,1017.4,85.8,10.9,,,,,Partially cloudy,partly-cloudy-night,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T07:00:00,16.8,16.8,16.3,96.81,0,0,,0,0,12.9,8.5,26,1017.4,100,11.2,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T08:00:00,16,16,14.9,93.18,0,0,,0,0,18.5,7.3,116,1017.4,100,11.7,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T09:00:00,16.7,16.7,15.6,93.42,0.012,100,rain,0,0,13.5,7.5,124,1017.6,100,12.5,54,0.2,1,,"Rain, Overcast",rain,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T10:00:00,18.5,18.5,16.6,88.42,0,0,,0,0,9.5,3.9,38,1018.3,100,13.9,109,0.4,1,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T11:00:00,21,21,16.2,73.95,0,0,,0,0,9.8,3.7,134,1018.4,100,17.3,204,0.7,2,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T12:00:00,23.1,23.1,17.5,71.05,0,0,,0,0,14.6,6.2,215,1018.5,83.1,15.2,237,0.9,2,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T13:00:00,24.1,24.1,17.7,67.55,0,0,,0,0,23,12.5,168,1018.4,89.4,15.2,396,1.4,4,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T14:00:00,25.6,25.6,17.2,59.87,0,0,,0,0,21.6,12.3,148,1018.1,90,15.5,396,1.4,4,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T15:00:00,25.7,25.7,16.3,55.97,0,0,,0,0,26.9,11.5,156,1017.5,91.7,15.4,570,2.1,6,,Overcast,cloudy,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T16:00:00,26.3,26.3,15.4,51.03,0,0,,0,0,24.6,11.7,179,1017.3,25,16.6,332,1.2,3,,Partially cloudy,partly-cloudy-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T17:00:00,24.5,24.5,15.4,56.88,0,0,,0,0,24.9,15.7,178,1017.4,0.8,25.5,155,0.6,2,,Clear,clear-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T18:00:00,22.8,22.8,16.2,66.16,0,0,,0,0,22.1,11.2,152,1017.2,0,28.1,32,0.1,0,,Clear,clear-day,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T19:00:00,21.5,21.5,15.9,70.63,0,0,,0,0,18.1,9.3,143,1017.2,37.2,27.1,19,0.1,0,,Partially cloudy,partly-cloudy-night,"07563099999,07648099999,E6174,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T20:00:00,20,20,16.1,78.33,0,0,,0,0,16.6,11.7,150,1017.6,94.6,28.7,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T21:00:00,20.1,20.1,16.9,81.98,0,0,,0,0,19,9.8,113,1018.1,100,25.6,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T22:00:00,20.5,20.5,15.4,72.45,0,0,,0,0,19.3,9.2,112,1017.5,99.4,25.7,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
Marseille,2022-10-25T23:00:00,20.3,20.3,15,71.74,0,0,,0,0,16.9,9.9,131,1018.1,93.6,30,,,,,Overcast,cloudy,"07563099999,07648099999,07647099999,LFML,07650099999,07667099999"
